Nombre recurso;LOID;ID;idGuion;identificadorUnidad;module_id;asset_id;Página;Tipo;Enlace;Texto principal - original;Texto adicional - original;Texto principal;Texto adicional
Desafío: El planeta Tierra;MN_3C_02_LM_Recurso250;130784;15156;MS_05_NX_LL;628908;138790;Ve más allá;Lista;;La biosfera. ;;La biosfera. ;
Desafío: El planeta Tierra;MN_3C_02_LM_Recurso250;130784;15156;MS_05_NX_LL;628908;138790;Ve más allá;Lista;;Cuidar de nuestro planeta;;Cuidar de nuestro planeta;
Desafío: El planeta Tierra;MN_3C_02_LM_Recurso250;130784;15156;MS_05_NX_LL;628908;138790;Ve más allá;Lista;;Recursos renovables y no renovables;;Recursos renovables y no renovables;
Desafío: El planeta Tierra;MN_3C_02_LM_Recurso250;130784;15156;MS_05_NX_LL;628908;138790;Ve más allá;Lista;;Mitología y ciencia;;Mitología y ciencia;
Desafío: El planeta Tierra;MN_3C_02_LM_Recurso250;130784;15156;MS_05_NX_LL;628908;138790;Meta;Título;;¿Serás capaz de superar la última prueba?;;<strong>¿Serás capaz de superar la última prueba?</strong>;
Desafío: El reino animal ;MN_3C_24_LM_Recurso410;130744;15148;MN_05_NX_LL;628379;136701;Escoge tu camino;Lista;;Bajo la concha;(los moluscos terrestres y marinos);Bajo la concha;(los moluscos terrestres y marinos)
Desafío: El reino animal ;MN_3C_24_LM_Recurso410;130744;15148;MN_05_NX_LL;628379;136701;Escoge tu camino;Lista;;Con patas o con aletas;(los mamíferos terrestres y acuáticos);Con patas o con aletas;(los mamíferos terrestres y acuáticos)
Desafío: El reino animal ;MN_3C_24_LM_Recurso410;130744;15148;MN_05_NX_LL;628379;136701;Escoge tu camino;Lista;;El invertebrado que más abunda;(los artrópodos);El invertebrado que más abunda;(los artrópodos)
Desafío: El reino animal ;MN_3C_24_LM_Recurso410;130744;15148;MN_05_NX_LL;628379;136701;Escoge tu camino;Lista;;Tierra de agua: la fauna en zona de humedales ;(los reptiles, los peces y las aves);Tierra de agua: la fauna en zona de humedales ;(los reptiles, los peces y las aves)
Desafío: El reino animal ;MN_3C_24_LM_Recurso410;130744;15148;MN_05_NX_LL;628379;136701;Escoge tu camino;Lista;;La mar salada;(las esponjas, los equinodermos y los cnidarios);La mar salada;(las esponjas, los equinodermos y los cnidarios)
Desafío: El reino animal ;MN_3C_24_LM_Recurso410;130744;15148;MN_05_NX_LL;628379;136701;Escoge tu camino;Lista;;Un río muy vivo;(los anfibios, los gusanos y los reptiles);Un río muy vivo;(los anfibios, los gusanos y los reptiles)
Desafío: El reino animal ;MN_3C_24_LM_Recurso410;130744;15148;MN_05_NX_LL;628379;136701;Escoge tu camino;Enlace;https://www.asturnatura.com/naturaleza/fauna/;Asturnatura;, página web sobre la fauna que se puede encontrar en la costa asturiana.;Asturnatura;, página web sobre la fauna que se puede encontrar en la costa asturiana.
