Nombre recurso;LOID;ID;Página;Tipo;Enlace;Texto principal;Texto adicional
Desafío: El relieve, ríos y costas de Europa;MS_3C_17_LM_Recurso180;132187;Escoge tu camino;Enlace;https://www.documaniatv.com/naturaleza/la-europa-mas-salvaje-los-alpes-video_18c4e0533.html;La Europa más salvaje: Los Alpes;, video que sitúa y describe una de las cordilleras más altas del mundo, en DocumatíaTV.
Desafío: El relieve, ríos y costas de Europa;MS_3C_17_LM_Recurso180;132187;Escoge tu camino;Enlace;https://mapasinteractivos.didactalia.net/comunidad/mapasflashinteractivos;Mapas interactivos;, mapas para aprender la geografía europea jugando, de Enrique Alonso, en Didactalia.
Desafío: El relieve, ríos y costas de Europa;MS_3C_17_LM_Recurso180;132187;Escoge tu camino;Enlace;https://www.fundacionaquae.org/wiki/los-rios-mas-importantes-del-mundo/;Los ríos más importantes del mundo;, recoge información de los principales ríos del mundo, en Aquae Fundación.
Desafío: El relieve, ríos y costas de Europa;MS_3C_17_LM_Recurso180;132187;Escoge tu camino;Inglés;https://www.youtube.com/watch?v=jxIFO3gf2JI;Europe’s Wild Islands;, video que describe las islas más salvajes de Europa y la fauna que habita en ella, de National Geographic.
Desafío: El relieve, ríos y costas de Europa;MS_3C_17_LM_Recurso180;132187;Ve más allá;Lista;;Algo nuevo, algo viejo;
Desafío: El relieve, ríos y costas de Europa;MS_3C_17_LM_Recurso180;132187;Meta;Título;;"¡Fin del viaje!
¿Serás capaz de superar la última prueba?";
Desafío: La historia contemporánea de España;MS_3C_15_LM_Recurso1020;131977;Escoge tu camino;Lista;;Absolutistas y liberales;
Desafío: La historia contemporánea de España;MS_3C_15_LM_Recurso1020;131977;Escoge tu camino;Lista;;La Restauración borbónica;
Desafío: La historia contemporánea de España;MS_3C_15_LM_Recurso1020;131977;Escoge tu camino;Lista;;La primavera republicana;
Desafío: La historia contemporánea de España;MS_3C_15_LM_Recurso1020;131977;Escoge tu camino;Lista;;Una guerra fratricida;
Desafío: La historia contemporánea de España;MS_3C_15_LM_Recurso1020;131977;Escoge tu camino;Lista;;La dictadura franquista;
Desafío: La historia contemporánea de España;MS_3C_15_LM_Recurso1020;131977;Escoge tu camino;Lista;;El fin del franquismo y la llegada de la democracia;
Desafío: La historia contemporánea de España;MS_3C_15_LM_Recurso1020;131977;Escoge tu camino;Lista;;La España actual;
Desafío: La historia contemporánea de España;MS_3C_15_LM_Recurso1020;131977;Escoge tu camino;Enlace;https://historiaespana.es/;Historia de España;, para conocer distintos aspectos de la España contemporánea.
Desafío: La historia contemporánea de España;MS_3C_15_LM_Recurso1020;131977;Escoge tu camino;Enlace;https://pares.mcu.es/GuerraIndependencia/portal/;Un viaje a la Guerra de la Independencia (1808-1814);, con imágenes, textos y documentación de la época.
Desafío: La historia contemporánea de España;MS_3C_15_LM_Recurso1020;131977;Escoge tu camino;Enlace;https://guernica.museoreinasofia.es/;Repensar Guernica;, para explorar el Guernica de Pablo Picasso y su historia.
Desafío: La historia contemporánea de España;MS_3C_15_LM_Recurso1020;131977;Escoge tu camino;Enlace;https://constitucion40.com/#;Constitución 40 Aniversario;, para conocer mejor la Constitución española.
Desafío: La historia contemporánea de España;MS_3C_15_LM_Recurso1020;131977;Ve más allá;Lista;;;Goya y su tiempo
Desafío: La historia contemporánea de España;MS_3C_15_LM_Recurso1020;131977;Ve más allá;Lista;;;Reyes de la España contemporánea
Desafío: La historia contemporánea de España;MS_3C_15_LM_Recurso1020;131977;Ve más allá;Lista;;;Principales batallas de la Guerra Civil
Desafío: La historia contemporánea de España;MS_3C_15_LM_Recurso1020;131977;Ve más allá;Lista;;;La mujer en la edad contemporánea
Desafío: La historia contemporánea de España;MS_3C_15_LM_Recurso1020;131977;Meta;Título;;"¡Final de trayecto!
Y ahora, ¿serás capaz de superar la última prueba?";
Desafío: La historia moderna de España;MS_3C_13_LM_Recurso880;131974;Escoge tu camino;Lista;;Los Reyes Católicos, ¿un matrimonio de conveniencia?;
Desafío: La historia moderna de España;MS_3C_13_LM_Recurso880;131974;Escoge tu camino;Lista;;1492, una fecha crucial;
Desafío: La historia moderna de España;MS_3C_13_LM_Recurso880;131974;Escoge tu camino;Lista;;La construcción de un imperio;
Desafío: La historia moderna de España;MS_3C_13_LM_Recurso880;131974;Escoge tu camino;Lista;;La decadencia política y el fin de una dinastía;
Desafío: La historia moderna de España;MS_3C_13_LM_Recurso880;131974;Escoge tu camino;Lista;;El esplendor artístico y cultural: el Siglo de Oro;
Desafío: La historia moderna de España;MS_3C_13_LM_Recurso880;131974;Escoge tu camino;Lista;;La Casa de Borbón: del absolutismo al despotismo ilustrado;
Desafío: La historia moderna de España;MS_3C_13_LM_Recurso880;131974;Escoge tu camino;Enlace;http://www.clarionweb.es/6_curso/c_medio/cm612/cm61201.htm;La época de los descubrimientos;, unidad sobre el reinado de los Reyes Católicos.
Desafío: La historia moderna de España;MS_3C_13_LM_Recurso880;131974;Escoge tu camino;Enlace;https://www.cervantesvirtual.com/bib/historia/monarquia/presentacion.shtml;La monarquía hispánica;, página web con información detallada sobre los reyes españoles.
Desafío: La historia moderna de España;MS_3C_13_LM_Recurso880;131974;Escoge tu camino;Enlace;https://www.historiadelnuevomundo.com/los-viajes-de-cristobal-colon/;Los viajes de Cristóbal Colón;, información detallada y mapas de los viajes de Colón.
Desafío: La historia moderna de España;MS_3C_13_LM_Recurso880;131974;Escoge tu camino;Enlace;https://www.museodelprado.es/coleccion/artista/velazquez-diego-rodriguez-de-silva-y/434337e9-77e4-4597-a962-ef47304d930d;Velázquez en el Museo del Prado;, con información sobre su vida y obra. Incluye videos e interactivos.
Desafío: La historia moderna de España;MS_3C_13_LM_Recurso880;131974;Ve más allá;Lista;;El Nuevo Mundo;
Desafío: La historia moderna de España;MS_3C_13_LM_Recurso880;131974;Ve más allá;Lista;;La defensa de la fe católica;
Desafío: La historia moderna de España;MS_3C_13_LM_Recurso880;131974;Ve más allá;Lista;;Guerras, conflictos y rebeliones;
Desafío: La historia moderna de España;MS_3C_13_LM_Recurso880;131974;Ve más allá;Lista;;La guerra de Sucesión española;
Desafío: La historia moderna de España;MS_3C_13_LM_Recurso880;131974;Ve más allá;Lista;;La sociedad de la España moderna en el arte;
Desafío: La historia moderna de España;MS_3C_13_LM_Recurso880;131974;Meta;Título;;"¡Voto a bríos!
¿Será capaz, vuesa merced, de superar ahora la última prueba?";
Desafío: La intervención humana en el medio;MS_3C_25_LM_Recurso250;132275;Escoge tu camino;Lista;;Qué es un ecosistema;
Desafío: La intervención humana en el medio;MS_3C_25_LM_Recurso250;132275;Escoge tu camino;Lista;;Los paisajes naturales y los paisajes humanizados;
Desafío: La intervención humana en el medio;MS_3C_25_LM_Recurso250;132275;Escoge tu camino;Lista;;Los recursos naturales;
Desafío: La intervención humana en el medio;MS_3C_25_LM_Recurso250;132275;Escoge tu camino;Lista;;Las actividades económicas y la contaminación;
Desafío: La intervención humana en el medio;MS_3C_25_LM_Recurso250;132275;Escoge tu camino;Lista;;Los riesgos ambientales de origen natural;
Desafío: La intervención humana en el medio;MS_3C_25_LM_Recurso250;132275;Escoge tu camino;Lista;;Los riesgos ambientales de origen humano;
Desafío: La intervención humana en el medio;MS_3C_25_LM_Recurso250;132275;Escoge tu camino;Lista;;El desarrollo sostenible;
Desafío: La intervención humana en el medio;MS_3C_25_LM_Recurso250;132275;Escoge tu camino;Enlace;https://www.youtube.com/watch?v=NbX9CXaOiVk;La Profe Mariposa;, video sobre la intervención humana en el medio ambiente.
Desafío: La intervención humana en el medio;MS_3C_25_LM_Recurso250;132275;Escoge tu camino;Enlace;https://www.portaleducativo.net/sexto-basico/464/Impacto-ambiental-de-la-actividad-humana;Portal Educativo;, página web sobre el impacto ambiental de la actividad humana.
Desafío: La intervención humana en el medio;MS_3C_25_LM_Recurso250;132275;Escoge tu camino;Enlace;https://www.youtube.com/watch?v=XpPGZ-nFnXw;Date un Voltio;, video sobre el calentamiento global.
Desafío: La intervención humana en el medio;MS_3C_25_LM_Recurso250;132275;Escoge tu camino;Enlace;https://www.ecologiaverde.com/desarrollo-sostenible-que-es-y-ejemplos-1106.html;Ecología Verde;, artículo sobre el desarrollo sostenible.
Desafío: La intervención humana en el medio;MS_3C_25_LM_Recurso250;132275;Escoge tu camino;Enlace;https://www.unprofesor.com/ciencias-naturales/recursos-naturales-con-ejemplos-2523.html;Unprofesor;, página web sobre los recursos naturales.
Desafío: La intervención humana en el medio;MS_3C_25_LM_Recurso250;132275;Ve más allá;Lista;;El efecto invernadero;
Desafío: La intervención humana en el medio;MS_3C_25_LM_Recurso250;132275;Ve más allá;Lista;;La contaminación de las aguas;
Desafío: La intervención humana en el medio;MS_3C_25_LM_Recurso250;132275;Ve más allá;Lista;;La contaminación acústica y la contaminación lumínica;
Desafío: La intervención humana en el medio;MS_3C_25_LM_Recurso250;132275;Meta;Título;;"Ya falta muy poco.
¿Crees que podrás superar la última prueba?";
Desafío: La organización política de España;MS_3C_19_LM_Recurso350;132202;Escoge tu camino;Lista;;Nuevos tiempos, nuevas constituciones ;(La Constitución de 1978)
Desafío: La organización política de España;MS_3C_19_LM_Recurso350;132202;Escoge tu camino;Lista;;Tres en uno ;(La división de poderes)
Desafío: La organización política de España;MS_3C_19_LM_Recurso350;132202;Escoge tu camino;Lista;;¡Atención a los leones! ;(Las Cortes Generales)
Desafío: La organización política de España;MS_3C_19_LM_Recurso350;132202;Escoge tu camino;Lista;;El centro del poder ;(El Gobierno de España)
Desafío: La organización política de España;MS_3C_19_LM_Recurso350;132202;Escoge tu camino;Lista;;Poniendo orden en casa ;(La organización territorial de España)
Desafío: La organización política de España;MS_3C_19_LM_Recurso350;132202;Escoge tu camino;Lista;;A vista de pájaro ;(Las comunidades autónomas)
Desafío: La organización política de España;MS_3C_19_LM_Recurso350;132202;Escoge tu camino;Enlace;https://www.congreso.es/es/web/guest;Congreso de los Diputados;, portal que recoge todo tipo de información acerca de esta cámara legislativa.
Desafío: La organización política de España;MS_3C_19_LM_Recurso350;132202;Escoge tu camino;Enlace;https://www.senado.es/pequenosenado/es/med/;El Pequeño Senado;, sección del portal del Senado español que acerca la institución a los niños y jóvenes. Destacan las secciones <em>Un día en el Senado, Senadores, Cómo funciona</em> y <em>Qué es</em> y <em>qué hace</em>.
Desafío: La organización política de España;MS_3C_19_LM_Recurso350;132202;Escoge tu camino;Enlace;https://www.rtve.es/play/videos/memoria-de-espana/memoria-espana-espana-libertad/1506079/;España en libertad;", video que repasa a la historia contemporánea de España, en ""Memoria de España"", de RTVE."
Desafío: La organización política de España;MS_3C_19_LM_Recurso350;132202;Escoge tu camino;Enlace;https://didactalia.net/comunidad/materialeducativo/recurso/recursos-educativos-sobre-la-constitucion-espaola/d9a3f0c3-5b45-4946-b330-eafd3f7d1f1b;Recursos educativos sobre la Constitución Española;, artículos, juegos y videos sobre la Constitución, en el portal Didactalia.
Desafío: La organización política de España;MS_3C_19_LM_Recurso350;132202;Escoge tu camino;Inglés;https://www.bbc.com/news/world-europe-17941641; Spain country profile;, breve repaso a las características generales de España, de la BBC.
Desafío: La organización política de España;MS_3C_19_LM_Recurso350;132202;Ve más allá;Lista;;¿Juego de tronos?. ;
Desafío: La organización política de España;MS_3C_19_LM_Recurso350;132202;Meta;Título;;"¿Estás preparado?
¿Serás capaz de superar la última prueba?";
Desafío: La organización política de Europa;MS_3C_20_LM_Recurso390;132220;Escoge tu camino;Lista;;Las piezas del puzle ;(Los Estados de Europa)
Desafío: La organización política de Europa;MS_3C_20_LM_Recurso390;132220;Escoge tu camino;Lista;;La unión hace la fuerza ;(La Unión Europea)
Desafío: La organización política de Europa;MS_3C_20_LM_Recurso390;132220;Escoge tu camino;Lista;;¿Quién está el mando? ;(Las instituciones europeas)
Desafío: La organización política de Europa;MS_3C_20_LM_Recurso390;132220;Escoge tu camino;Lista;;Pagar con la misma moneda ;(El mercado común y el euro)
Desafío: La organización política de Europa;MS_3C_20_LM_Recurso390;132220;Escoge tu camino;Lista;;1982;(La integración de España a la UE)
Desafío: La organización política de Europa;MS_3C_20_LM_Recurso390;132220;Escoge tu camino;Lista;;¡Y llegó la novena! ;(Los símbolos de la Unión Europea)
Desafío: La organización política de Europa;MS_3C_20_LM_Recurso390;132220;Escoge tu camino;Enlace;https://www.youtube.com/watch?v=rtpX8ZH3r7Y&feature=youtu.be;La historia de la Unión Europea;, video sobre el origen y evolución de la Unión Europea, de Sussie Polanco.
Desafío: La organización política de Europa;MS_3C_20_LM_Recurso390;132220;Escoge tu camino;Enlace;https://european-union.europa.eu/index_es;Unión Europea;, portal de la Unión Europea con toda la información acerca de esta organización.
Desafío: La organización política de Europa;MS_3C_20_LM_Recurso390;132220;Escoge tu camino;Enlace;https://learning-corner.learning.europa.eu/index_es;Zona de aprendizaje;, se presentan distintos recursos educativos sobre la UE, en el portal de la Unión Europea.
Desafío: La organización política de Europa;MS_3C_20_LM_Recurso390;132220;Escoge tu camino;Inglés;https://www.youtube.com/watch?v=8G1cds52Ko0&feature=youtu.be;What is the European Union?;, breve explicación de los orígenes de la Unión Europea, de la BBC Newsbeat.
Desafío: La organización política de Europa;MS_3C_20_LM_Recurso390;132220;Ve más allá;Lista;;¡Oh, Europa! ;
Desafío: La organización política de Europa;MS_3C_20_LM_Recurso390;132220;Meta;Título;;"¿Estás preparado?
¿Serás capaz de superar la última prueba?";
Desafío: La población;MS_3C_02_LM_Recurso450;132028;Escoge tu camino;Lista;;La distribución de la población como origen de diferentes pirámides;
Desafío: La población;MS_3C_02_LM_Recurso450;132028;Escoge tu camino;Lista;;Las guerras como detonadores en los cambios de la estructura de la población;
Desafío: La población;MS_3C_02_LM_Recurso450;132028;Escoge tu camino;Lista;;Las migraciones y su influencia en los cambios de la estructura de la población;
Desafío: La población;MS_3C_02_LM_Recurso450;132028;Escoge tu camino;Lista;;Las catástrofes naturales y su relación con las migraciones poblacionales;
Desafío: La población;MS_3C_02_LM_Recurso450;132028;Escoge tu camino;Lista;;Influencia de la situación económica de los países en el envejecimiento de la población;
Desafío: La población;MS_3C_02_LM_Recurso450;132028;Escoge tu camino;Enlace;https://www.ine.es/dyngs/INEbase/es/categoria.htm?c=Estadistica_P&cid=1254735572981;Instituto Nacional de Estadística;, donde se recogen datos actualizados de la población española.
Desafío: La población;MS_3C_02_LM_Recurso450;132028;Escoge tu camino;Enlace;https://www.unfpa.org/es/data/world-population-dashboard;Fondo de población de las Naciones Unidas;, donde la ONU aporta datos sobre la población mundial.
Desafío: La población;MS_3C_02_LM_Recurso450;132028;Escoge tu camino;Enlace;https://european-union.europa.eu/principles-countries-history/key-facts-and-figures/life-eu_es;Unión Europea: demografía;, web donde se dan datos que relacionan algunas variables sobre la población con los países de la Unión Europea.
Desafío: La población;MS_3C_02_LM_Recurso450;132028;Escoge tu camino;Enlace;https://www.who.int/es/news-room/fact-sheets/detail/ageing-and-health;OMS: envejecimiento;, con datos sobre envejecimiento y salud aportados por la Organización Mundial de la Salud.
Desafío: La población;MS_3C_02_LM_Recurso450;132028;Escoge tu camino;Enlace;https://ec.europa.eu/eurostat/statistics-explained/index.php?title=Migration_and_migrant_population_statistics;EUROSTAT Migration;, con estadísticas sobre migración y población. 
Desafío: La población;MS_3C_02_LM_Recurso450;132028;Ve más allá;Lista;;La densidad en las grandes ciudades. ;
Desafío: La población;MS_3C_02_LM_Recurso450;132028;Ve más allá;Lista;;El papel de la mujer en las sociedades subdesarrolladas;
Desafío: La población;MS_3C_02_LM_Recurso450;132028;Ve más allá;Lista;;La población envejecida en entornos rurales;
Desafío: La población;MS_3C_02_LM_Recurso450;132028;Ve más allá;Lista;;Paradojas de la inmigración en las sociedades desarrolladas;
Desafío: La población;MS_3C_02_LM_Recurso450;132028;Ve más allá;Lista;;Paradojas de la emigración en las sociedades subdesarrolladas;
Desafío: La población;MS_3C_02_LM_Recurso450;132028;Meta;Título;;"¡Cuánto sabes sobre la población!
¿Serás capaz de superar la última prueba?";
Desafío: La vida económica;MS_3C_24_LM_Recurso230;132253;Escoge tu camino;Lista;;¿Qué es la economía?;
Desafío: La vida económica;MS_3C_24_LM_Recurso230;132253;Escoge tu camino;Lista;;La economía a lo largo de la historia;
Desafío: La vida económica;MS_3C_24_LM_Recurso230;132253;Escoge tu camino;Lista;;El capitalismo y la economía de mercado;
Desafío: La vida económica;MS_3C_24_LM_Recurso230;132253;Escoge tu camino;Lista;;El dinero y los bancos;
Desafío: La vida económica;MS_3C_24_LM_Recurso230;132253;Escoge tu camino;Lista;;El ahorro y el consumo responsable;
Desafío: La vida económica;MS_3C_24_LM_Recurso230;132253;Escoge tu camino;Lista;;El mundo de la empresa;
Desafío: La vida económica;MS_3C_24_LM_Recurso230;132253;Escoge tu camino;Lista;;Las personas y el empleo;
Desafío: La vida económica;MS_3C_24_LM_Recurso230;132253;Escoge tu camino;Lista;;La globalización;
Desafío: La vida económica;MS_3C_24_LM_Recurso230;132253;Escoge tu camino;Enlace;https://es.banqueando.com/5-libros-sobre-economia-para-ninos/;Banqueando;, reseñas de cinco libros sobre economía para niños.
Desafío: La vida económica;MS_3C_24_LM_Recurso230;132253;Escoge tu camino;Enlace;https://educa.banxico.org.mx/yo-y-el-dinero/para-que-me-sirve-el-dinero/-para-que-me-sirve-dinero-.html;Para qué sirve el dinero;, material didáctico sobre economía.
Desafío: La vida económica;MS_3C_24_LM_Recurso230;132253;Escoge tu camino;Enlace;https://www.youtube.com/watch?v=u-YV4huHC9Y;Historia del dinero;, video sobre la historia de los intercambios monetarios.
Desafío: La vida económica;MS_3C_24_LM_Recurso230;132253;Escoge tu camino;Enlace;https://aprendercuenta.com/;Aprender Cuenta;, página web sobre la educación financiera para niños.
Desafío: La vida económica;MS_3C_24_LM_Recurso230;132253;Escoge tu camino;Enlace;https://www.youtube.com/watch?v=JOdc1az2aJ8;¿Quién inventó el dinero?;, video sobre la historia del dinero.
Desafío: La vida económica;MS_3C_24_LM_Recurso230;132253;Ve más allá;Lista;;La economía familiar;
Desafío: La vida económica;MS_3C_24_LM_Recurso230;132253;Ve más allá;Lista;;El funcionamiento de un banco y de las tarjetas de crédito;
Desafío: La vida económica;MS_3C_24_LM_Recurso230;132253;Meta;Título;;"El tiempo pasa volando.
¿Crees que podrás superar la última prueba?";
Desafío: Los climas y paisajes de Europa;MS_3C_27_LM_Recurso490;130891;Escoge tu camino;Lista;;La pintura paisajística;
Desafío: Los climas y paisajes de Europa;MS_3C_27_LM_Recurso490;130891;Escoge tu camino;Lista;;Los países con clima oceánico;
Desafío: Los climas y paisajes de Europa;MS_3C_27_LM_Recurso490;130891;Escoge tu camino;Lista;;Las zonas naturales de hoja caduca, prados y landas;
Desafío: Los climas y paisajes de Europa;MS_3C_27_LM_Recurso490;130891;Escoge tu camino;Lista;;El clima de las regiones interiores de Europa;
Desafío: Los climas y paisajes de Europa;MS_3C_27_LM_Recurso490;130891;Escoge tu camino;Lista;;La taiga, las estepas y las praderas;
Desafío: Los climas y paisajes de Europa;MS_3C_27_LM_Recurso490;130891;Escoge tu camino;Lista;;El clima en las zonas litorales del sur de Europa;
Desafío: Los climas y paisajes de Europa;MS_3C_27_LM_Recurso490;130891;Escoge tu camino;Lista;;Consecuencias de las sequías y las lluvias torrenciales;
Desafío: Los climas y paisajes de Europa;MS_3C_27_LM_Recurso490;130891;Escoge tu camino;Lista;;Cómo es la vida en las zonas próximas al Círculo Polar Ártico;
Desafío: Los climas y paisajes de Europa;MS_3C_27_LM_Recurso490;130891;Escoge tu camino;Enlace;https://www.meteorologiaenred.com/;Meteorología en red;, página con contenidos sobre la climatología y los fenómenos atmosféricos.
Desafío: Los climas y paisajes de Europa;MS_3C_27_LM_Recurso490;130891;Escoge tu camino;Enlace;https://www.geografiainfinita.com/;Geografía infinita;, portal con información climática y geográfica europea.
Desafío: Los climas y paisajes de Europa;MS_3C_27_LM_Recurso490;130891;Escoge tu camino;Inglés;https://wmo.int/site/global-framework-climate-services-gfcs;GFCS (Global Framework for Climate Services);, con información sobre meteorología y clima.
Desafío: Los climas y paisajes de Europa;MS_3C_27_LM_Recurso490;130891;Ve más allá;Lista;;Qué tienen en común los Alpes, los Pirineos, los Alpes Escandinavos y el Cáucaso.  ;
Desafío: Los climas y paisajes de Europa;MS_3C_27_LM_Recurso490;130891;Ve más allá;Lista;;Los paisajes en la obra de Van Gogh;
Desafío: Los climas y paisajes de Europa;MS_3C_27_LM_Recurso490;130891;Ve más allá;Lista;;Pintores paisajísticos relevantes;
Desafío: Los climas y paisajes de Europa;MS_3C_27_LM_Recurso490;130891;Meta;Título;;"¡Misterio resuelto!
¿Serás capaz de superar la última prueba?";
Desafío: Los sectores económicos;MS_3C_03_LM_Recurso430;132169;Escoge tu camino;Lista;;El sector primario;
Desafío: Los sectores económicos;MS_3C_03_LM_Recurso430;132169;Escoge tu camino;Lista;;El sector secundario;
Desafío: Los sectores económicos;MS_3C_03_LM_Recurso430;132169;Escoge tu camino;Lista;;El sector terciario;
Desafío: Los sectores económicos;MS_3C_03_LM_Recurso430;132169;Escoge tu camino;Lista;;El sector público;
Desafío: Los sectores económicos;MS_3C_03_LM_Recurso430;132169;Escoge tu camino;Lista;;Las actividades económicas en nuestro territorio;
Desafío: Los sectores económicos;MS_3C_03_LM_Recurso430;132169;Escoge tu camino;Lista;;Las actividades económicas en Europa;
Desafío: Los sectores económicos;MS_3C_03_LM_Recurso430;132169;Escoge tu camino;Enlace;https://actividadeseconomicas.org/que-son-las-actividades-economicas/;Actividades económicas;, información sobre los tipos de actividades económicas o productivas.
Desafío: Los sectores económicos;MS_3C_03_LM_Recurso430;132169;Escoge tu camino;Enlace;https://www.unprofesor.com/ciencias-sociales/sector-primario-secundario-y-terciario-ejemplos-2445.html;Unprofesor.com;, ejemplos de actividades económicas de los sectores primario, secundario y terciario.
Desafío: Los sectores económicos;MS_3C_03_LM_Recurso430;132169;Escoge tu camino;Enlace;https://www.youtube.com/watch?v=QrMfGiaG5iI;Aprende con Dani;, video sobre el trabajo y los sectores económicos.
Desafío: Los sectores económicos;MS_3C_03_LM_Recurso430;132169;Ve más allá;Lista;;La economía familiar;
Desafío: Los sectores económicos;MS_3C_03_LM_Recurso430;132169;Ve más allá;Lista;;El funcionamiento de un banco y de las tarjetas de crédito;
Desafío: Los sectores económicos;MS_3C_03_LM_Recurso430;132169;Meta;Título;;"Ya falta muy poco.
¿Crees que podrás superar la última prueba?";
